region,rii_primary,ci_lo_primary,ci_hi_primary,n_routes_primary,rii_secondary,ci_lo_secondary,ci_hi_secondary,n_routes_secondary,rii_buffer_800m
NE_England,0.704720960354769,0.3660309887477401,1.2247946014881654,1627,0.9615709505395394,0.5588563684475835,1.9096385554578497,1437,1.8049620489579383
SW_England,1.7753910549116896,1.1423054805958734,3.015696566474494,1939,2.185485613334781,0.8458964414157124,4.71083076574876,1641,1.233889258439388
Greater_Manchester,0.6558887038160087,0.2464098909365677,1.8220644356074456,1672,0.6457280345763182,0.3293970477807884,1.3114743242424034,1641,1.6220800657190195
West_Midlands,0.3269630297789587,0.1926249286344965,0.962494084520756,1519,0.3719409188448001,0.2789440397171264,0.6616202670701156,1528,0.7738034485616296
Yorkshire,0.5394553933743755,0.2375158928815272,1.6484534736314622,2214,0.4869951234211877,0.3717801182041602,0.8498359166085712,2069,1.2554466703809444
London,0.3914332587052971,0.2175890060479286,0.6929027157868839,4899,0.8724539123503594,0.5710002224337719,1.301533338760981,4925,1.0827216333181928
