,coef,se,p,ci_low,ci_high,IRR,IRR_low,IRR_high
Intercept,4.300557832566802,0.17212816618667862,8.98296910102173e-138,3.9631928261159866,4.637922839017617,73.7409173136672,52.62508073278176,103.32949252605668
C(phase_simple)[T.secondary],2.6735795064736494,0.3537894411189156,4.125373801656033e-14,1.9801649437700206,3.366994069177278,14.49174977518461,7.243937729024345,28.991250256764516
ridit_imd,-0.8095102768304265,0.38596924959011364,0.035963137477647615,-1.5659961051670002,-0.053024448493852794,0.44507597687873557,0.208879843219799,0.9483568263028276
C(phase_simple)[T.secondary]:ridit_imd,0.25385222545509656,0.3655702019976232,0.4874309183552926,-0.4626522042812774,0.9703566551914705,1.288981311566459,0.6296115706418106,2.6388854637374664
